Municipio,Material Pared,Material Piso,Tipo Vivienda,No. edificaciones,TPER,THOG,Departamento,COD,No. total edificaciones
34,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,17,50,18,5,5034,3799
34,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,4,1,5,5034,3799
34,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,2,5,2,5,5034,3799
34,"Cana, esterilla, otros vegetales","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,3,1,5,5034,3799
34,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,1,1,1,5,5034,3799
36,Sin informacion,Sin informacion,Casa,97,0,0,5,5036,904
36,Sin informacion,Sin informacion,Apartamento,16,0,0,5,5036,904
36,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,3,3,3,5,5036,904
36,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,1,6,1,5,5036,904
36,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,162,578,211,5,5036,904
36,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,92,535,198,5,5036,904
36,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,273,920,297,5,5036,904
36,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,34,178,65,5,5036,904
36,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,2,3,2,5,5036,904
36,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,1,2,1,5,5036,904
36,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,8,24,10,5,5036,904
36,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,5,12,5,5,5036,904
36,Concreto vaciado,"Cemento, gravilla",Casa,2,5,2,5,5036,904
36,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,4,2,5,5036,904
36,Material prefabricado,"Cemento, gravilla",Casa,4,12,5,5,5036,904
36,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,59,191,65,5,5036,904
36,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,12,55,19,5,5036,904
36,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,108,339,114,5,5036,904
36,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,4,19,7,5,5036,904
36,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,5,15,6,5,5036,904
36,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Apartamento,2,7,2,5,5036,904
36,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,2,4,2,5,5036,904
36,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,4,9,4,5,5036,904
36,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,1,1,1,5,5036,904
36,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,4,12,5,5,5036,904
36,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Casa,1,3,1,5,5036,904
38,Sin informacion,Sin informacion,Casa,140,0,0,5,5038,859
38,Sin informacion,Sin informacion,Apartamento,17,0,0,5,5038,859
38,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,6,8,7,5,5038,859
38,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,189,747,275,5,5038,859
38,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,46,305,120,5,5038,859
38,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,105,405,142,5,5038,859
38,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,12,77,25,5,5038,859
38,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,1,1,1,5,5038,859
38,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,1,3,1,5,5038,859
38,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,18,90,28,5,5038,859
38,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,4,18,6,5,5038,859
38,Concreto vaciado,"Cemento, gravilla",Casa,8,24,8,5,5038,859
38,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,2,6,2,5,5038,859
38,Material prefabricado,"Cemento, gravilla",Casa,1,2,1,5,5038,859
38,Guadua,"Cemento, gravilla",Apartamento,1,2,1,5,5038,859
38,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,139,495,181,5,5038,859
38,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,17,88,30,5,5038,859
38,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,140,461,154,5,5038,859
38,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,1,1,1,5,5038,859
38,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,5,13,5,5,5038,859
38,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,2,5,3,5,5038,859
38,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,1,1,5,5038,859
38,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,3,10,3,5,5038,859
40,Sin informacion,Sin informacion,Casa,181,0,0,5,5040,1867
40,Sin informacion,Sin informacion,Apartamento,62,0,0,5,5040,1867
40,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,12,66,19,5,5040,1867
40,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,6,44,15,5,5040,1867
40,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,413,1977,630,5,5040,1867
40,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,235,1609,599,5,5040,1867
40,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,598,2505,761,5,5040,1867
40,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,93,400,140,5,5040,1867
40,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,3,5,3,5,5040,1867
40,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,1,1,5,5040,1867
40,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,9,33,11,5,5040,1867
40,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Apartamento,2,6,2,5,5040,1867
40,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,9,21,9,5,5040,1867
40,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,3,6,3,5,5040,1867
40,Concreto vaciado,"Cemento, gravilla",Casa,11,48,12,5,5040,1867
40,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,4,11,4,5,5040,1867
40,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,2,17,2,5,5040,1867
40,Material prefabricado,"Cemento, gravilla",Casa,18,61,18,5,5040,1867
40,Material prefabricado,"Cemento, gravilla",Apartamento,10,40,10,5,5040,1867
40,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,14,49,17,5,5040,1867
40,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,2,11,2,5,5040,1867
40,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,35,103,39,5,5040,1867
40,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,3,8,3,5,5040,1867
40,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,11,35,12,5,5040,1867
40,"Madera burda, tabla, tablon","Marmol, parque, madera pulida y lacada",Casa,1,3,2,5,5040,1867
40,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,95,450,141,5,5040,1867
40,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,4,8,4,5,5040,1867
40,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,9,25,11,5,5040,1867
40,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,15,63,18,5,5040,1867
40,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,1,1,1,5,5040,1867
40,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Casa,1,3,1,5,5040,1867
40,"Madera burda, tabla, tablon, otro vegetal","Madera burda, tabla, tablon, otro vegetal",Casa,1,3,1,5,5040,1867
40,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,3,15,3,5,5040,1867
42,Sin informacion,Sin informacion,Casa,800,0,0,5,5042,4562
42,Sin informacion,Sin informacion,Apartamento,257,0,0,5,5042,4562
42,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,23,89,34,5,5042,4562
42,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,11,38,17,5,5042,4562
42,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,956,4958,1872,5,5042,4562
42,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,522,2042,815,5,5042,4562
42,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,585,3125,1110,5,5042,4562
42,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,164,828,308,5,5042,4562
42,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,2,8,2,5,5042,4562
42,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,10,28,11,5,5042,4562
42,Concreto vaciado,"Marmol, parque, madera pulida y lacada",Apartamento,1,1,1,5,5042,4562
42,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,30,83,35,5,5042,4562
42,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,59,168,71,5,5042,4562
42,Concreto vaciado,Alfombra,Apartamento,1,1,1,5,5042,4562
42,Concreto vaciado,"Cemento, gravilla",Casa,4,13,4,5,5042,4562
42,Concreto vaciado,"Cemento, gravilla",Apartamento,7,19,7,5,5042,4562
42,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,17,55,20,5,5042,4562
42,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,5,18,7,5,5042,4562
42,Material prefabricado,"Cemento, gravilla",Casa,6,18,6,5,5042,4562
42,Material prefabricado,"Cemento, gravilla",Apartamento,2,6,3,5,5042,4562
42,Guadua,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,4,1,5,5042,4562
42,Guadua,"Cemento, gravilla",Casa,3,11,3,5,5042,4562
42,Guadua,"Cemento, gravilla",Apartamento,1,2,1,5,5042,4562
42,Guadua,"Tierra, arena, barro",Casa,1,1,1,5,5042,4562
42,"Tapia pisada, bahareque, adobe","Marmol, parque, madera pulida y lacada",Casa,1,1,1,5,5042,4562
42,"Tapia pisada, bahareque, adobe","Marmol, parque, madera pulida y lacada",Apartamento,1,2,1,5,5042,4562
42,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,505,1915,683,5,5042,4562
42,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,97,513,172,5,5042,4562
42,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,382,1635,561,5,5042,4562
42,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,36,145,49,5,5042,4562
42,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,1,1,1,5,5042,4562
42,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,33,100,37,5,5042,4562
42,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Apartamento,1,2,2,5,5042,4562
42,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,13,4,5,5042,4562
42,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,3,1,5,5042,4562
42,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,13,46,18,5,5042,4562
42,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,1,1,1,5,5042,4562
42,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,3,14,4,5,5042,4562
42,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,12,44,18,5,5042,4562
42,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Casa,1,1,1,5,5042,4562
42,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,3,7,3,5,5042,4562
44,Sin informacion,Sin informacion,Casa,86,0,0,5,5044,617
44,Sin informacion,Sin informacion,Apartamento,4,0,0,5,5044,617
44,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,37,133,49,5,5044,617
44,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,1,1,1,5,5044,617
44,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,159,595,234,5,5044,617
44,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,22,78,37,5,5044,617
44,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,1,5,2,5,5044,617
44,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,235,906,308,5,5044,617
44,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,10,44,14,5,5044,617
44,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,1,1,1,5,5044,617
44,Concreto vaciado,"Marmol, parque, madera pulida y lacada",Casa,1,2,1,5,5044,617
44,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,4,10,4,5,5044,617
44,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,1,1,5,5044,617
44,Concreto vaciado,"Cemento, gravilla",Casa,10,48,15,5,5044,617
44,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,4,1,5,5044,617
44,Material prefabricado,"Cemento, gravilla",Casa,3,12,4,5,5044,617
44,"Tapia pisada, bahareque, adobe","Marmol, parque, madera pulida y lacada",Casa,1,1,1,5,5044,617
44,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,7,15,7,5,5044,617
44,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,25,94,30,5,5044,617
44,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,2,11,3,5,5044,617
44,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,2,5,2,5,5044,617
44,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,2,6,2,5,5044,617
44,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,1,6,1,5,5044,617
44,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,1,4,1,5,5044,617
45,Sin informacion,Sin informacion,Casa,868,0,0,5,5045,21491
45,Sin informacion,Sin informacion,Apartamento,560,0,0,5,5045,21491
45,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,237,1117,379,5,5045,21491
45,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,211,1481,509,5,5045,21491
45,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,4704,21722,6720,5,5045,21491
45,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,3770,23712,8349,5,5045,21491
45,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,1,4,1,5,5045,21491
45,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Apartamento,4,15,5,5,5045,21491
45,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,5340,26485,7758,5,5045,21491
45,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,2906,17093,5830,5,5045,21491
45,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,15,58,20,5,5045,21491
45,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Apartamento,4,15,5,5,5045,21491
45,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,116,487,146,5,5045,21491
45,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Apartamento,23,117,44,5,5045,21491
45,Concreto vaciado,"Marmol, parque, madera pulida y lacada",Casa,2,3,2,5,5045,21491
45,Concreto vaciado,"Marmol, parque, madera pulida y lacada",Apartamento,1,8,3,5,5045,21491
45,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,170,570,203,5,5045,21491
45,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,143,918,323,5,5045,21491
45,Concreto vaciado,"Cemento, gravilla",Casa,430,1748,533,5,5045,21491
45,Concreto vaciado,"Cemento, gravilla",Apartamento,185,987,345,5,5045,21491
45,Concreto vaciado,"Madera burda, tabla, tablon, otro vegetal",Casa,3,15,6,5,5045,21491
45,Concreto vaciado,"Tierra, arena, barro",Casa,3,16,4,5,5045,21491
45,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,13,29,13,5,5045,21491
45,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,4,7,4,5,5045,21491
45,Material prefabricado,"Cemento, gravilla",Casa,12,32,14,5,5045,21491
45,Material prefabricado,"Cemento, gravilla",Apartamento,4,13,4,5,5045,21491
45,Material prefabricado,"Tierra, arena, barro",Casa,1,5,1,5,5045,21491
45,Guadua,Alfombra,Casa,1,1,1,5,5045,21491
45,Guadua,"Cemento, gravilla",Casa,1,2,1,5,5045,21491
45,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,10,3,5,5045,21491
45,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,3,3,3,5,5045,21491
45,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,7,27,8,5,5045,21491
45,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,2,7,3,5,5045,21491
45,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,3,11,3,5,5045,21491
45,"Madera burda, tabla, tablon","Marmol, parque, madera pulida y lacada",Casa,1,6,1,5,5045,21491
45,"Madera burda, tabla, tablon","Marmol, parque, madera pulida y lacada",Apartamento,2,6,3,5,5045,21491
45,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,21,91,23,5,5045,21491
45,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,8,45,15,5,5045,21491
45,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,878,4140,1137,5,5045,21491
45,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,288,1592,503,5,5045,21491
45,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,96,447,124,5,5045,21491
45,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,10,33,16,5,5045,21491
45,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,325,1469,413,5,5045,21491
45,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,83,365,120,5,5045,21491
45,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Casa,3,26,8,5,5045,21491
45,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Apartamento,1,1,1,5,5045,21491
45,"Madera burda, tabla, tablon, otro vegetal","Madera burda, tabla, tablon, otro vegetal",Casa,2,2,2,5,5045,21491
45,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,17,97,27,5,5045,21491
45,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Apartamento,6,15,6,5,5045,21491
51,Sin informacion,Sin informacion,Casa,379,0,0,5,5051,3320
51,Sin informacion,Sin informacion,Apartamento,57,0,0,5,5051,3320
51,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,12,49,19,5,5051,3320
51,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,2,15,5,5,5051,3320
51,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,502,2036,682,5,5051,3320
51,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,159,674,263,5,5051,3320
51,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,947,3866,1182,5,5051,3320
51,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,142,924,302,5,5051,3320
51,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,5,26,8,5,5051,3320
51,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,97,400,123,5,5051,3320
51,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Apartamento,3,10,4,5,5051,3320
51,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,6,14,6,5,5051,3320
51,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,6,11,6,5,5051,3320
51,Concreto vaciado,"Cemento, gravilla",Casa,14,37,15,5,5051,3320
51,Concreto vaciado,"Cemento, gravilla",Apartamento,4,10,4,5,5051,3320
51,Concreto vaciado,"Tierra, arena, barro",Apartamento,1,2,1,5,5051,3320
